"","token","pt0","pt1","pt2","pt3","pt4","pt5"
"19767","light-rail",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19768","capacity",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19769","built.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19770","daddy",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19771","socialist.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19772","raped,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19773","Assertions",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19774","shattered",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19775","victimsoutnumbers",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19776","expectations.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19777","Bahamas.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19778","non-union",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19779","centrifuges",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19780","Liberia,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19781","Bush-Cheney",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19782","$6-billion",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19783","SaidPresident",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19784","(signature",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19785","strikes).",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19786","sweepstakes",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19787","cafe",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19788","vetted",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19789","(proposed)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19790","bounty",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19791","severed",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19792","foreleg",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19793","wolf.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19794","Metropolitan",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19795","Sewerage",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19796","obligated",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19797","treaties,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19798","2040",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19799","wastewater",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19800","Weeks",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19801","quarter-million-dollar",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19802","chairman,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19803","drug-taking",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19804","neurosurgeon.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19805","marshal",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19806","Oh",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19807","doing.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19808","(Common",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19809","Core)",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19810","Quiones",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19811","taxation",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19812","81",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19813","jailed.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19814","death,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19815","Lois)",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19816","Capps",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19817","Hass",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19818","Rauner",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19819","documented.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19820","billions.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19821","newspapers",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19822","sewage.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19823","cuts.""",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19824","(income)",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19825","Schaufler",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19826","Typical",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19827","(Chris)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19828","GDP].",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19829","testified",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19830","[Tailpipe",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19831","rules],",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19832","one-hundredths",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19833","Fahrenheit.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19834","2050.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19835","understand,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19836","explanation.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19837","felons,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19838","theft",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19839","Thurmond",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19840","[T]his",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19841","breed",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19842","pit",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19843","bulls)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19844","academies",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"19845","ambitious",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19846","departments.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19847","communists.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19848","Finds",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19849","Laws",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19850","Fewest",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19851","Deaths.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19852","roadways.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19853","Goodlattes)",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19854","budgetamendment",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19855","Alaskans",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19856","fish.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19857","uniform",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19858","truancy.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19859","unfair,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19860","""of",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19861","die.""",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19862","315,000",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19863","redesign",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19864","love.""",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19865","Thirteen",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19866","drives.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19867","softening",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19868","divert",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19869","Sellwood",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19870","to/from",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19871","thoroughly",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19872","Oregonian.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19873","""raised",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19874","[Bush-era]",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19875","schedule,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19876","baggage",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19877","mom",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19878","dad.",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19879","05",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19880","09,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19881","Beavers",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19882","Murder",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19883","""Robbery",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19884","Violent",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19885","lottery.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19886","Funding",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19887","sneezes,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19888","162nd",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19889","Avenue",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19890","Burnside",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19891","doctored",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19892","Lawton",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
